sample,time_s,sensor,accel_x_g,accel_y_g,accel_z_g,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_x_radps,gyro_y_radps,gyro_z_radps,roll_deg,pitch_deg,yaw_deg,accel_roll_deg,accel_pitch_deg,temp_c,diag_stat,prod_id
24,12.002717888999996,adis16470,-0.043750000000000004,-0.42875,0.8325,-0.4290409375,-4.2046011875,8.164036124999999,-25.629,0.020999999999999852,0.047000000000000486,-0.44731043399362674,0.0003665191429188066,0.0008203047484373433,-35.14644560281126,3.522370058499839,12.366212260696278,-27.249147378219977,2.674941054715151,24.700000000000003,0x0000,0x4056
25,12.502797058999931,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-37.20673673457122,4.216509871928797,12.78977955315243,-135.0,35.264389682754654,-0.1,0x0000,0x4056
26,13.002872118000141,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-39.225821420951036,4.896766304964072,13.21334267328641,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
27,13.502950473000055,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-41.20452499652586,5.563418156111009,13.636909698937302,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
28,14.00302540299981,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-43.14365397152151,6.216736473977725,14.060473179893318,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
29,14.503097850999893,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-45.044000064999835,6.856988142199462,14.484034637366165,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
30,15.003169280999828,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-46.90633901196033,7.484434566340177,14.90759458972052,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
31,15.503246488000059,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-48.73143207882774,8.099332905101804,15.331160564244358,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
32,16.00333934299988,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-50.52002571452945,8.701935556551536,15.75474282064918,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
33,16.50341040300009,adis16470,-0.00125,-0.00125,-0.00125,-0.0122583125,-0.0122583125,-0.0122583125,-0.1289999999999998,0.12099999999999986,0.8470000000000005,-0.002251474735072682,0.0021118483949131364,0.014782938764391981,-52.27284363814181,9.292482553697743,16.178299353664492,-135.0,35.264389682754654,-0.1,0xFFFF,0xFFFF
