sample,time_s,sensor,accel_x_mps2,accel_y_mps2,accel_z_mps2,linear_accel_x_mps2,linear_accel_y_mps2,linear_accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,gyro_x_dps,gyro_y_dps,gyro_z_dps,roll_deg,pitch_deg,yaw_deg,temp_c,diag_stat
733,14.660055483999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590993386392,5.646749003852637,5.666140746806559,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983420905,35.16638984854581,-1.465958698600002,24.9,0xFFFF
734,14.680055922000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927640907,5.646749002539704,5.666140754304891,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998786849,35.166389804069986,-1.4679587405999994,24.9,0xFFFF
735,14.700055470999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932731398,5.646749003613696,5.666140748171179,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998423032,35.16638984045168,-1.4699587010000013,24.9,0xFFFF
736,14.720056020000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099250089955,5.646749001984423,5.6661407574761755,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799989749516,35.16638978525974,-1.4719587541000008,24.9,0xFFFF
737,14.740055476999999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932675144,5.646749003601826,5.666140748238962,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984270526,35.16638984004963,-1.4739586960999984,24.9,0xFFFF
738,14.760055711000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909928779531,5.646749002779929,5.6661407529329235,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799987054717,35.166389812207726,-1.475958721300003,24.9,0xFFFF
739,14.780056057000024,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923672899,5.646749001702531,5.6661407590860895,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990704425,35.16638977571066,-1.477958755899999,24.9,0xFFFF
740,14.800055309000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933655682,5.646749003808699,5.6661407470574785,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983569738,35.16638984705753,-1.4799586812000027,24.9,0xFFFF
741,14.820055173000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935060741,5.646749004105139,5.666140745364472,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982565542,35.166389857099475,-1.4819586676000027,24.9,0xFFFF
742,14.84005642599999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909916884296,5.646749000270272,5.666140767265918,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799995556233,35.16638972719258,-1.483958796600001,24.9,0xFFFF
743,14.860055289999991,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932597375,5.646749003585416,5.666140748332669,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998432611,35.166389839493824,-1.4859586810999983,24.9,0xFFFF
744,14.880056043000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909922080393,5.646749001366544,5.6661407610049555,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799991842587,35.16638976432903,-1.4879587546000037,24.9,0xFFFF
745,14.900054203000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909946574968,5.64674900653441,5.66614073149057,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799974336335,35.16638993939156,-1.4899585742999988,24.9,0xFFFF
746,14.920055140999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933255412,5.646749003724251,5.666140747539776,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998385581,35.16638984419681,-1.4919586662000028,24.9,0xFFFF
747,14.940055579999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590992704457,5.646749002413884,5.666140755023445,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988294697,35.166389799807966,-1.4939587082,24.9,0xFFFF
748,14.960057683999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909893287001,5.646748995291712,5.666140795699145,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800012421204,35.166389558542896,-1.4959589520000007,24.9,0xFFFF
749,14.98005804799999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909889918623,5.64674899458105,5.666140799757823,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001482858,35.16638953446913,-1.497958979100002,24.9,0xFFFF
750,15.000055449000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099285079655,5.646749002722633,5.666140753260146,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998724881,35.16638981026684,-1.4999587007000001,24.9,0xFFFF
751,15.020055609999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099262040235,5.6467490022365485,5.6661407560362465,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988895432,35.1663897938006,-1.5019587149000013,24.9,0xFFFF
752,15.040056159000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909918872699,5.646749000689785,5.666140764870021,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799994135122,35.16638974140367,-1.5039587660999982,24.9,0xFFFF
753,15.060056874999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099071081715,5.646748998207705,5.666140779045522,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000254322,35.16638965732269,-1.5059588507,24.9,0xFFFF
754,15.080057720000013,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909895839463,5.646748995830234,5.666140792623588,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800010596956,35.16638957678533,-1.5079589333999988,24.9,0xFFFF
755,15.100057288000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909901305452,5.646748996983448,5.666140786037422,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800006690418,35.166389615850704,-1.5099588957000036,24.9,0xFFFF
756,15.120057132999989,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909903864862,5.646748997523432,5.666140782953499,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000486121,35.16638963414278,-1.5119588784000029,24.9,0xFFFF
757,15.140056200999993,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909919070452,5.646749000731509,5.6661407646317405,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799993993786,35.16638974281702,-1.5139587685000038,24.9,0xFFFF
758,15.16005719399999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909904011075,5.64674899755428,5.666140782777322,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800004756713,35.16638963518777,-1.5159588771000017,24.9,0xFFFF
759,15.180057836000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909894833694,5.646748995618036,5.666140793835476,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001131578,35.16638956959711,-1.5179589450000037,24.9,0xFFFF
760,15.200055829999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099234246255,5.646749001650149,5.666140759385243,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990881865,35.16638977393626,-1.5199587387999998,24.9,0xFFFF
761,15.220055101000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933919721,5.646749003864404,5.666140746739329,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983381032,35.16638984894462,-1.5219586604000028,24.9,0xFFFF
762,15.240059686999984,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909864222453,5.646748989159671,5.666140830720056,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980003319361,35.166389350818825,-1.523959165299999,24.9,0xFFFF
763,15.260056663,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909908152366,5.646748998428007,5.666140777787337,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800001796938,35.166389664785534,-1.5259588516999998,24.9,0xFFFF
764,15.280055877999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909920474945,5.646749001027826,5.66614076293942,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992990003,35.16638975285492,-1.5279587622000008,24.9,0xFFFF
765,15.300058982999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909878470699,5.646748992165767,5.666140813551836,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800023010402,35.16638945265091,-1.5299590671000032,24.9,0xFFFF
766,15.320054903000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590993558089,5.646749004214878,5.666140744737726,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799982193795,35.166389860816984,-1.5319586553000022,24.9,0xFFFF
767,15.340055563000021,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909926279459,5.646749002252462,5.666140755945353,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998884152,35.16638979433973,-1.5339587195000035,24.9,0xFFFF
768,15.360056686000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099077712935,5.646748998347609,5.666140778246501,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000206929,35.16638966206202,-1.5359588522000025,24.9,0xFFFF
769,15.380057254000008,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909902083846,5.646748997147674,5.6661407850995085,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800006134103,35.16638962141388,-1.5379588941000009,24.9,0xFFFF
770,15.400055896000026,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909920108605,5.646749000950539,5.666140763380831,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999325182,35.16638975023669,-1.5399587639000003,24.9,0xFFFF
771,15.420057686000007,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098961430485,5.646748995894285,5.666140792257788,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800010379985,35.16638957895505,-1.5419589373000009,24.9,0xFFFF
772,15.440057716000013,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909896008445,5.646748995865887,5.666140792419975,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800010476184,35.16638957799304,-1.5439589404000003,24.9,0xFFFF
773,15.460057061999976,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909904775662,5.646748997715595,5.666140781856041,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000421026,35.16638964065227,-1.5459588785999985,24.9,0xFFFF
774,15.480055981000021,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921731894,5.6467490012930215,5.666140761424871,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799992091655,35.16638976183832,-1.5479587557999992,24.9,0xFFFF
775,15.50005584500002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909916779925,5.646749000248255,5.666140767391675,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799995630823,35.16638972644664,-1.549958790300002,24.9,0xFFFF
776,15.520056080000018,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909918522498,5.6467490006159045,5.666140765291987,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799994385406,35.16638973890079,-1.5519587767000018,24.9,0xFFFF
777,15.540059481000014,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098679187,5.646748989939514,5.666140826266308,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800030551898,35.166389377235866,-1.5539591446000032,24.9,0xFFFF
778,15.560058529999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590988307534,5.646748993137262,5.666140808003533,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001971946,35.166389485560245,-1.5559590403000017,24.9,0xFFFF
779,15.580058726999994,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909880679071,5.646748992631697,5.666140810890883,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800021432073,35.16638946843413,-1.5579590617999999,24.9,0xFFFF
780,15.600059090999991,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098760271005,5.646748991650222,5.66614081649621,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800024756834,35.16638943518654,-1.5599591001000024,24.9,0xFFFF
781,15.620058325000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909887977494,5.6467489941715145,5.6661408020967565,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.098000162159,35.1663895205959,-1.561959017999999,24.9,0xFFFF
782,15.640055652000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927113003,5.646749002428325,5.666140754940984,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799988245786,35.16638980029706,-1.563958735900002,24.9,0xFFFF
783,15.660057294000012,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909900470627,5.646748996807315,5.666140787043337,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800007287072,35.16638960988422,-1.5659589278000001,24.9,0xFFFF
784,15.680057436000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098977127395,5.646748996225453,5.666140790366414,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800009258132,35.16638959017362,-1.5679589494000028,24.9,0xFFFF
785,15.700059133000025,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909876224486,5.64674899169186,5.66614081625838,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980002461577,35.16638943659724,-1.5699591080000006,24.9,0xFFFF
786,15.720056941999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099097537175,5.646748998765858,5.666140775857812,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800000652456,35.16638967623039,-1.571958868500002,24.9,0xFFFF
787,15.740059121000002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909877617188,5.646748991985692,5.666140814580264,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800023620406,35.16638944655087,-1.5739591029999989,24.9,0xFFFF
788,15.760057688000018,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909895377116,5.646748995732682,5.666140793180691,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.098000109274,35.16638957348094,-1.5759589783000028,24.9,0xFFFF
789,15.780056811999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909913289194,5.646748999511772,5.666140771597791,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998125655,35.16638970149841,-1.5779588499000001,24.9,0xFFFF
790,15.80005554600001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932365069,5.6467490035363985,5.666140748612589,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984492145,35.16638983783353,-1.5799587104000012,24.9,0xFFFF
791,15.820058558000028,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909885803719,5.646748993712885,5.666140804716021,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.098000177695,35.166389505059946,-1.5819590468000002,24.9,0xFFFF
792,15.840056070000003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909924735889,5.646749001926796,5.666140757805259,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799989944713,35.16638978330784,-1.5839587665000012,24.9,0xFFFF
793,15.860057304999998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909900664074,5.646748996848124,5.666140786810249,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800007148817,35.16638961126678,-1.5859589400000005,24.9,0xFFFF
794,15.880056723999985,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590991619421,5.646749000124673,5.6661407680974305,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999604944,35.16638972226054,-1.5879588281999986,24.9,0xFFFF
795,15.900055662,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931400031,5.646749003332797,5.666140749775396,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799985181854,35.16638983093642,-1.5899587165000013,24.9,0xFFFF
796,15.920055434000005,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909933878608,5.646749003855728,5.666140746788871,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983410417,35.16638984865078,-1.591958695400001,24.9,0xFFFF
797,15.940058112000031,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909892099922,5.64674899504126,5.666140797129501,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980001326961,35.16638955005886,-1.5939589967000016,24.9,0xFFFF
798,15.960061236000001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909840255718,5.6467489841031675,5.666140859598432,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980005032262,35.166389179528764,-1.595959377500003,24.9,0xFFFF
799,15.980057413999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909905479877,5.646748997864163,5.666140781007515,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800003706968,35.16638964568528,-1.5979589121000004,24.9,0xFFFF
800,16.00005539,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909935133105,5.646749004120401,5.666140745277282,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998251383,35.166389857616664,-1.599958696600004,24.9,0xFFFF
801,16.020058902000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098765869,5.646748991768323,5.6661408158216915,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800024356753,35.16638943918742,-1.6019591200000036,24.9,0xFFFF
802,16.040055505999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909931431142,5.646749003339364,5.666140749737906,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799985159614,35.16638983115877,-1.6039587250000011,24.9,0xFFFF
803,16.06005822200001,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359098920050315,5.646748995021243,5.666140797243834,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800013337426,35.16638954938068,-1.6059590095000034,24.9,0xFFFF
804,16.080056864000028,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909913028629,5.646748999456802,5.66614077191175,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799998311877,35.166389699636156,-1.6079588589000027,24.9,0xFFFF
805,16.100056042999995,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590992449952,5.646749001876933,5.666140758090061,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990113638,35.16638978161853,-1.6099587749000024,24.9,0xFFFF
806,16.12005536999999,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099359878115,5.646749004300731,5.666140744247412,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799981902967,35.16638986372524,-1.6119586891000042,24.9,0xFFFF
807,16.14005795600002,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909896717385,5.646748996015455,5.666140791565751,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980000996951,35.166389583059825,-1.6139589718000025,24.9,0xFFFF
808,16.160055634999992,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909930604634,5.646749003164989,5.666140750733794,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998575032,35.16638982525172,-1.6159587267000006,24.9,0xFFFF
809,16.180055424999978,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909934360628,5.64674900395743,5.666140746208063,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799983065912,35.166389852095776,-1.617958696400001,24.9,0xFFFF
810,16.200055529999986,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932707509,5.6467490036086545,5.666140748199964,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799984247394,35.16638984028095,-1.619958704999999,24.9,0xFFFF
811,16.220060449000016,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.63590986480334,5.646748989282232,5.66614083002012,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0980003277845,35.16638935497041,-1.621959197000001,24.9,0xFFFF
812,16.240055443000017,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909934870538,5.646749004065011,5.666140745593652,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998270148,35.1663898557401,-1.6239586927000003,24.9,0xFFFF
813,16.260056287999987,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909921017197,5.646749001142234,5.666140762286037,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979999260245,35.16638975673038,-1.6259587902000021,24.9,0xFFFF
814,16.280055892999997,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909927254854,5.646749002458256,5.666140754770061,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.097999881444,35.166389801310864,-1.6279587432000027,24.9,0xFFFF
815,16.30005618299998,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909923453936,5.646749001656336,5.666140759349924,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799990860915,35.16638977414574,-1.6299587685000005,24.9,0xFFFF
816,16.320060047000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909869200086,5.646748990209857,5.6661408247223255,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.098000296361,35.16638938639392,-1.6319591623000007,24.9,0xFFFF
817,16.340057763000004,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909898303688,5.646748996350136,5.666140789654355,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800008835776,35.166389594397124,-1.6339589561000023,24.9,0xFFFF
818,16.360058775000027,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909883399116,5.646748993205568,5.666140807613406,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800019488063,35.16638948787428,-1.635959066600003,24.9,0xFFFF
819,16.380056175999982,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909922626196,5.6467490014817,5.6661407603472975,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799991452502,35.166389768229884,-1.6379587845,24.9,0xFFFF
820,16.400055521000013,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909932890443,5.646749003647251,5.666140747979537,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998411665,35.166389841588376,-1.6399587079000013,24.9,0xFFFF
821,16.420058126000015,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909896986571,5.64674899607225,5.666140791241396,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09800009777118,35.166389584983705,-1.6419589664999987,24.9,0xFFFF
822,16.440055379,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909934927208,5.646749004076964,5.666140745525371,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.0979998266098,35.166389856145116,-1.6439586918000029,24.9,0xFFFF
823,16.46005509500003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.635909937828875,5.646749004689161,5.6661407420290475,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799980587158,35.16638987688331,-1.6459586671000008,24.9,0xFFFF
824,16.48005579200003,adis16470,-0.0122583125,-0.0122583125,-0.0122583125,5.6359099292366475,5.646749002876373,5.666140752382128,-0.0017453292519943296,-0.0017453292519943296,-0.0017453292519943296,-0.1,-0.1,-0.1,-135.09799986728015,35.16638981547473,-1.6479587258000035,24.9,0xFFFF
