sample,time_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg_zeroed,pitch_deg_zeroed,yaw_deg_zeroed
351,14.0801,-2.746094,7.824219,7.003906,-2.890625,0.691406,0.037109,0.25598145,0.34008789,0.41412354,0.80456543,46.2702,20.3799,4.0341
352,14.1204,-3.015625,7.167969,6.738281,-2.890625,0.691406,0.037109,0.19744873,0.32086182,0.44165039,0.81427002,39.0679,21.1908,5.3583
353,14.1601,-3.167969,6.554688,8.117188,-1.330078,0.099609,0.289062,0.16497803,0.30615234,0.46008301,0.81695557,34.9159,21.2266,6.3584
354,14.2001,-3.128906,6.171875,8.187500,-1.052734,-0.115234,0.478516,0.14813232,0.28973389,0.47454834,0.81787109,32.1853,20.3196,7.0291
355,14.2401,-3.128906,5.406250,7.882812,-0.515625,-0.453125,0.517578,0.14813232,0.28973389,0.47454834,0.81787109,32.1853,20.3196,7.0291
356,14.2801,-3.128906,5.406250,7.699219,-0.781250,-0.619141,0.552734,0.14208984,0.27416992,0.48590088,0.81762695,30.5736,18.9317,7.5480
357,14.3201,-2.515625,4.832031,8.121094,-0.781250,-0.619141,0.552734,0.13806152,0.25170898,0.49951172,0.81738281,28.6884,16.7422,8.0899
358,14.3601,-2.058594,3.914062,8.269531,-1.248047,-0.472656,0.613281,0.12646484,0.22631836,0.51367188,0.81793213,25.8789,14.7797,8.6325
359,14.4001,-1.867188,4.257812,8.882812,-1.207031,-0.130859,0.195312,0.10662842,0.20532227,0.52496338,0.81909180,22.5836,13.8508,9.0807
360,14.4401,-2.019531,3.222656,9.347656,-1.005859,-0.123047,-0.093750,0.10662842,0.20532227,0.52496338,0.81909180,22.5836,13.8508,9.0807
361,14.4801,-1.906250,4.179688,10.300781,0.070312,0.250000,-0.201172,0.08654785,0.19213867,0.52667236,0.82354736,19.7041,13.8962,8.6359
362,14.5201,-1.714844,3.988281,9.531250,0.070312,0.250000,-0.201172,0.08197021,0.19580078,0.52374268,0.82501221,19.4705,14.5924,8.3411
363,14.5601,-1.906250,4.218750,8.117188,0.660156,0.085938,-0.582031,0.09210205,0.20812988,0.50775146,0.83087158,21.0558,15.4573,6.7356
364,14.6001,-1.980469,3.644531,7.234375,0.871094,-0.189453,-0.750000,0.10748291,0.21673584,0.48614502,0.83972168,22.7938,15.8379,4.3258
365,14.6401,-2.515625,4.144531,7.769531,0.027344,-0.564453,-0.703125,0.10748291,0.21673584,0.48614502,0.83972168,22.7938,15.8379,4.3258
366,14.6801,-1.750000,3.492188,8.078125,0.775391,-1.199219,-0.855469,0.11596680,0.20843506,0.46685791,0.85156250,22.7279,15.0273,1.4955
367,14.7201,-1.406250,3.492188,7.503906,0.775391,-1.199219,-0.855469,0.13934326,0.19293213,0.44067383,0.86553955,23.7032,12.8602,-2.3091
368,14.7601,-0.832031,6.289062,8.957031,2.542969,-3.099609,-1.607422,0.20959473,0.16119385,0.38659668,0.88354492,28.6818,7.5671,-9.7227
369,14.8001,0.316406,6.671875,10.070312,4.064453,-2.085938,-2.242188,0.30206299,0.15881348,0.31146240,0.88684082,38.3091,5.6934,-18.2063
370,14.8401,0.855469,7.207031,11.027344,2.238281,-1.013672,-1.201172,0.30206299,0.15881348,0.31146240,0.88684082,38.3091,5.6934,-18.2063
371,14.8801,-0.371094,7.898438,9.453125,1.148438,-0.421875,-1.160156,0.36358643,0.16314697,0.26190186,0.87896729,45.3995,5.7412,-23.2724
372,14.9201,-1.214844,8.089844,8.121094,1.148438,-0.421875,-1.160156,0.38903809,0.17510986,0.22668457,0.87554932,48.7659,7.6259,-26.3595
373,14.9601,-2.289062,7.742188,7.542969,1.546875,0.255859,-1.597656,0.41491699,0.20239258,0.18701172,0.86712646,52.8363,11.3769,-28.8506
374,15.0001,-4.242188,5.832031,4.476562,1.439453,0.427734,-1.316406,0.43609619,0.23211670,0.15472412,0.85559082,56.5869,15.2595,-30.1215
375,15.0401,-4.855469,6.093750,3.863281,1.191406,0.033203,-0.414062,0.43609619,0.23211670,0.15472412,0.85559082,56.5869,15.2595,-30.1215
376,15.0801,-4.625000,7.968750,3.328125,1.261719,-0.005859,-0.269531,0.45916748,0.24322510,0.13684082,0.84338379,59.9365,16.5750,-30.8326
377,15.1201,-4.089844,7.902344,3.406250,1.261719,-0.005859,-0.269531,0.48370361,0.24945068,0.12396240,0.82971191,63.3645,17.1301,-31.2411
378,15.1601,-3.667969,7.363281,3.519531,1.042969,0.369141,-0.552734,0.50238037,0.26721191,0.11065674,0.81481934,66.7198,18.9628,-30.8491
379,15.2001,-3.859375,6.941406,3.558594,0.765625,1.419922,0.355469,0.51538086,0.29315186,0.12432861,0.79559326,70.2010,19.9018,-27.0990
380,15.2401,-2.746094,7.058594,2.984375,-0.560547,1.414062,0.562500,0.51538086,0.29315186,0.12432861,0.79559326,70.2010,19.9018,-27.0990
381,15.2801,-2.785156,8.007812,2.906250,-0.605469,0.927734,0.611328,0.50555420,0.31182861,0.15625000,0.78918457,70.4107,19.7544,-22.5872
382,15.3201,-2.441406,8.546875,3.289062,-0.605469,0.927734,0.611328,0.49511719,0.31939697,0.18481445,0.78656006,69.8121,18.9347,-19.3221
383,15.3601,-2.707031,9.394531,3.175781,-1.164062,0.933594,0.621094,0.47473145,0.32537842,0.21612549,0.78869629,67.8781,18.3203,-16.0505
384,15.4001,-2.554688,8.816406,3.367188,-1.125000,0.718750,0.410156,0.45251465,0.32806396,0.24212646,0.79309082,65.5077,17.9656,-13.5471
385,15.4401,-2.210938,9.089844,4.015625,-1.066406,0.453125,0.416016,0.45251465,0.32806396,0.24212646,0.79309082,65.5077,17.9656,-13.5471
386,15.4801,-1.828125,9.156250,5.050781,-1.367188,0.714844,0.308594,0.42938232,0.32623291,0.26672363,0.79876709,62.7556,17.4633,-11.4998
387,15.5201,-2.402344,8.890625,4.515625,-1.367188,0.714844,0.308594,0.40167236,0.32696533,0.29040527,0.80462646,59.7225,17.5551,-9.3255
388,15.5601,-2.402344,8.507812,5.167969,-0.496094,0.195312,-0.189453,0.38677979,0.32904053,0.29473877,0.80950928,58.1585,18.2751,-8.9164
389,15.6001,-2.902344,7.968750,4.554688,-0.496094,0.064453,-0.037109,0.37524414,0.32873535,0.29742432,0.81402588,56.8021,18.7150,-8.8280
390,15.6401,-2.976562,8.242188,4.820312,-0.339844,-0.054688,-0.056641,0.37524414,0.32873535,0.29742432,0.81402588,56.8021,18.7150,-8.8280
391,15.6801,-2.976562,7.820312,5.128906,-0.363281,-0.083984,0.060547,0.36743164,0.32525635,0.29919434,0.81835938,55.6395,18.7405,-9.0279
392,15.7201,-2.976562,7.628906,5.089844,-0.363281,-0.083984,0.060547,0.36120605,0.32067871,0.30145264,0.82208252,54.5931,18.5550,-9.2269
393,15.7601,-2.937500,8.011719,5.394531,-0.177734,-0.259766,0.091797,0.35980225,0.31311035,0.30230713,0.82531738,53.8803,17.9313,-9.7225
394,15.8001,-2.785156,8.207031,5.625000,-0.054688,-0.255859,0.060547,0.36077881,0.30682373,0.30126953,0.82757568,53.5239,17.3901,-10.2894
395,15.8401,-2.593750,8.351562,5.816406,-0.058594,-0.134766,0.078125,0.36077881,0.30682373,0.30126953,0.82757568,53.5239,17.3901,-10.2894
396,15.8801,-2.515625,8.285156,5.972656,-0.234375,-0.007812,0.070312,0.36108398,0.30242920,0.30139160,0.82904053,53.2490,16.9848,-10.5897
397,15.9201,-2.554688,7.785156,5.742188,-0.234375,-0.007812,0.070312,0.35766602,0.29986572,0.30328369,0.83074951,52.6925,16.8340,-10.6112
398,15.9601,-2.671875,7.785156,5.281250,0.013672,-0.023438,-0.097656,0.35699463,0.29949951,0.30145264,0.83184814,52.5641,16.9341,-10.8535
399,16.0001,-2.632812,7.476562,5.320312,0.080078,-0.060547,-0.091797,0.35809326,0.29962158,0.29815674,0.83251953,52.6574,17.0643,-11.2000
400,16.0401,-2.515625,7.324219,5.472656,0.126953,-0.132812,-0.148438,0.35809326,0.29962158,0.29815674,0.83251953,52.6574,17.0643,-11.2000
401,16.0801,-2.593750,7.058594,5.511719,0.117188,-0.285156,-0.080078,0.36090088,0.29852295,0.29254150,0.83367920,52.8358,17.1243,-11.8680
402,16.1201,-2.554688,7.167969,5.550781,0.117188,-0.285156,-0.080078,0.36517334,0.29406738,0.28692627,0.83538818,52.9612,16.8164,-12.7482
403,16.1601,-2.480469,7.246094,5.625000,0.011719,-0.361328,-0.005859,0.36834717,0.28674316,0.28253174,0.83801270,52.7889,16.2400,-13.7050
404,16.2001,-2.515625,7.320312,5.664062,-0.044922,-0.421875,0.027344,0.37084961,0.27770996,0.27899170,0.84112549,52.4541,15.4932,-14.6826
405,16.2401,-2.480469,7.667969,5.781250,-0.119141,-0.396484,0.068359,0.37084961,0.27770996,0.27899170,0.84112549,52.4541,15.4932,-14.6826
406,16.2801,-2.480469,7.667969,5.894531,-0.304688,-0.294922,0.150391,0.37164307,0.26757812,0.27734375,0.84460449,51.8911,14.6213,-15.5315
407,16.3201,-2.363281,7.664062,6.125000,-0.304688,-0.294922,0.150391,0.36846924,0.25793457,0.27917480,0.84838867,50.9467,13.7890,-15.9949
408,16.3601,-2.250000,7.707031,6.316406,-0.558594,-0.068359,0.333984,0.36004639,0.24920654,0.28784180,0.85168457,49.5246,12.9314,-15.6788
409,16.4001,-2.019531,6.824219,6.468750,-0.656250,0.201172,0.437500,0.34802246,0.24371338,0.30187988,0.85345459,47.9410,12.2905,-14.5684
410,16.4401,-2.097656,6.171875,6.578125,-0.705078,0.271484,0.578125,0.34802246,0.24371338,0.30187988,0.85345459,47.9410,12.2905,-14.5684
411,16.4801,-1.406250,5.636719,7.765625,-1.296875,0.197266,1.130859,0.33575439,0.23858643,0.32055664,0.85302734,46.4095,11.5036,-12.8742
412,16.5201,-1.136719,5.636719,7.699219,-1.296875,0.197266,1.130859,0.31591797,0.22528076,0.34832764,0.85327148,43.6314,9.9563,-10.6013
413,16.5601,-1.062500,5.675781,7.351562,-0.947266,-0.269531,1.130859,0.30517578,0.20141602,0.37512207,0.85180664,41.2601,7.0905,-8.7757
414,16.6001,-0.562500,6.058594,7.738281,-0.755859,-0.451172,0.914062,0.29742432,0.17749023,0.39526367,0.85076904,39.1684,4.3945,-7.5538
415,16.6401,0.277344,6.171875,8.691406,-0.791016,-0.300781,0.691406,0.28643799,0.15869141,0.41125488,0.85064697,36.9878,2.5520,-6.4795
416,16.6801,0.585938,5.636719,8.730469,-1.341797,0.324219,0.333984,0.28643799,0.15869141,0.41125488,0.85064697,36.9878,2.5520,-6.4795
417,16.7201,0.625000,4.753906,9.191406,-1.341797,0.324219,0.333984,0.25604248,0.14910889,0.42620850,0.85473633,33.2309,2.7100,-5.1093
418,16.7601,-1.175781,5.597656,8.308594,-2.210938,1.408203,-0.064453,0.20007324,0.15051270,0.44012451,0.86230469,27.4643,5.4308,-3.5199
419,16.8001,-1.484375,5.253906,8.460938,-0.896484,0.355469,-0.421875,0.17279053,0.15093994,0.43920898,0.86859131,24.6367,6.9788,-3.7514
420,16.8401,-1.292969,4.066406,8.187500,-0.884766,0.000000,-0.167969,0.17279053,0.15093994,0.43920898,0.86859131,24.6367,6.9788,-3.7514
421,16.8801,-1.136719,4.218750,8.921875,-0.851562,0.132812,-0.220703,0.15637207,0.14361572,0.43737793,0.87384033,22.4929,7.1855,-4.3051
422,16.9201,-1.214844,3.414062,9.835938,-0.851562,0.132812,-0.220703,0.13409424,0.13745117,0.43737793,0.87854004,19.8292,7.7567,-4.6124
423,16.9601,-1.292969,3.453125,9.953125,-0.363281,0.183594,0.052734,0.12091064,0.13702393,0.44122314,0.87860107,18.4749,8.3352,-4.2136
424,17.0001,-1.101562,4.144531,9.648438,-0.220703,0.511719,-0.216797,0.10986328,0.14410400,0.44219971,0.87841797,17.7460,9.6100,-3.9670
425,17.0401,-1.867188,3.261719,9.609375,0.876953,0.105469,-0.173828,0.12042236,0.15460205,0.43572998,0.87847900,19.3699,10.2212,-4.4145
426,17.0801,-1.867188,4.027344,9.726562,1.626953,0.130859,-0.376953,0.12042236,0.15460205,0.43572998,0.87847900,19.3699,10.2212,-4.4145
427,17.1201,-1.789062,4.527344,8.613281,1.626953,0.130859,-0.376953,0.15399170,0.17474365,0.42187500,0.87622070,23.8804,10.7631,-5.2519
428,17.1601,-2.210938,4.910156,7.660156,2.943359,-0.271484,-0.695312,0.21777344,0.20275879,0.39202881,0.87048340,31.9545,11.0668,-7.3213
429,17.2001,-1.941406,6.480469,7.199219,4.224609,-1.140625,-0.982422,0.30285645,0.22283936,0.34503174,0.85998535,41.9880,10.5195,-11.2320
430,17.2401,-2.441406,8.855469,5.472656,3.855469,-0.886719,-1.470703,0.30285645,0.22283936,0.34503174,0.85998535,41.9880,10.5195,-11.2320
431,17.2801,-2.019531,9.312500,6.546875,1.228516,0.058594,-1.285156,0.37664795,0.24572754,0.28588867,0.84619141,51.2632,11.9463,-15.9191
432,17.3201,-1.980469,6.671875,5.320312,-1.146484,0.365234,-0.265625,0.40551758,0.26635742,0.24633789,0.83905029,55.5634,14.6324,-18.5423
433,17.3601,-2.746094,6.558594,4.707031,-1.146484,0.365234,-0.265625,0.38305664,0.27069092,0.25091553,0.84680176,53.1453,15.7713,-18.0812
434,17.4001,-2.671875,5.867188,5.359375,-3.582031,0.769531,1.236328,0.31243896,0.25274658,0.30426025,0.86364746,44.3841,14.6860,-14.1935
435,17.4401,-3.207031,4.984375,3.902344,-6.082031,0.500000,2.501953,0.19982910,0.19769287,0.39318848,0.87542725,29.7412,11.4550,-7.5555
436,17.4801,-1.867188,2.570312,6.089844,-3.076172,-1.691406,2.548828,0.19982910,0.19769287,0.39318848,0.87542725,29.7412,11.4550,-7.5555
437,17.5201,0.085938,2.035156,8.843750,-3.076172,-1.691406,2.548828,0.14215088,0.10522461,0.45532227,0.87255859,18.9823,3.7568,-3.1231
438,17.5601,1.046875,3.835938,11.367188,-2.498047,-3.060547,2.572266,0.12341309,-0.00061035,0.50573730,0.85382080,11.1203,-6.4826,1.9192
439,17.6001,2.003906,4.144531,13.253906,-1.158203,-1.443359,1.070312,0.11517334,-0.05340576,0.52832031,0.83947754,6.9721,-11.3964,5.0084
440,17.6405,3.000000,0.003906,8.117188,-0.667969,-0.003906,0.382812,0.11517334,-0.05340576,0.52832031,0.83947754,6.9721,-11.3964,5.0084
441,17.6801,2.117188,1.804688,10.339844,0.144531,0.472656,-0.212891,0.10412598,-0.05859375,0.53735352,0.83483887,5.4499,-11.2766,6.3419
442,17.7201,1.812500,1.078125,10.140625,0.818359,0.642578,-0.273438,0.09149170,-0.05456543,0.53576660,0.83758545,4.4800,-10.0932,6.1543
443,17.7601,1.621094,1.578125,11.750000,0.818359,0.642578,-0.273438,0.09997559,-0.03039551,0.53363037,0.83923340,6.8184,-8.2550,5.7175
444,17.8001,1.464844,4.488281,12.792969,5.052734,1.380859,-1.126953,0.16894531,0.05053711,0.51708984,0.83758545,18.5947,-4.3815,3.8570
445,17.8401,2.117188,4.105469,10.945312,4.876953,1.496094,-2.716797,0.16894531,0.05053711,0.51708984,0.83758545,18.5947,-4.3815,3.8570
446,17.8801,0.625000,6.097656,8.574219,4.580078,1.242188,-3.765625,0.24468994,0.15960693,0.46069336,0.83807373,32.7661,3.1155,-0.4427
447,17.9201,-1.714844,6.214844,5.472656,4.580078,1.242188,-3.765625,0.30059814,0.25927734,0.37152100,0.83923340,44.2919,12.8222,-6.0810
448,17.9601,-2.863281,5.367188,4.476562,3.257812,0.759766,-2.855469,0.34332275,0.32568359,0.29351807,0.83062744,52.7489,20.3566,-10.0415
449,18.0001,-4.777344,7.281250,3.175781,1.324219,0.449219,-1.957031,0.35626221,0.36425781,0.24206543,0.82568359,56.4553,25.8679,-12.4388
450,18.0401,-4.164062,5.632812,3.980469,1.298828,-0.078125,-1.490234,0.35626221,0.36425781,0.24206543,0.82568359,56.4553,25.8679,-12.4388
451,18.0801,-3.933594,5.253906,4.476562,-2.035156,-0.166016,0.701172,0.36889648,0.38635254,0.19830322,0.82177734,59.0689,29.6599,-14.9824
452,18.1201,-4.855469,6.132812,3.558594,-2.035156,-0.166016,0.701172,0.34069824,0.37268066,0.22302246,0.83386230,54.8530,28.4268,-14.2496
453,18.1601,-5.082031,5.976562,3.136719,-3.099609,-0.326172,1.896484,0.29357910,0.33203125,0.28594971,0.84960938,47.2502,23.8288,-11.3944
454,18.2001,-3.015625,5.636719,6.390625,-3.238281,-1.181641,2.167969,0.24908447,0.26947021,0.34979248,0.86193848,38.9461,17.4131,-8.6995
455,18.2401,-1.980469,4.562500,6.511719,-1.654297,-1.644531,2.468750,0.24908447,0.26947021,0.34979248,0.86193848,38.9461,17.4131,-8.6995
456,18.2801,-0.332031,5.445312,8.609375,-3.250000,-2.425781,3.068359,0.23602295,0.19848633,0.40325928,0.86157227,33.7826,9.3167,-5.9862
457,18.3201,0.816406,6.363281,10.414062,-1.402344,-1.886719,2.144531,0.21368408,0.10052490,0.46441650,0.85357666,26.1310,-0.8661,-1.9643
458,18.3601,2.042969,4.640625,10.761719,-1.402344,-1.886719,2.144531,0.20867920,0.02911377,0.50372314,0.83776855,21.4650,-8.5486,1.6314
459,18.4001,2.769531,5.406250,13.292969,-1.570312,-0.291016,1.095703,0.19287109,-0.00756836,0.52893066,0.82641602,17.4744,-11.7058,4.7001
460,18.4401,2.308594,3.375000,10.339844,0.765625,0.335938,-0.093750,0.20391846,0.00787354,0.53076172,0.82263184,19.4812,-10.9360,5.0232
461,18.4801,2.308594,5.175781,12.597656,2.937500,1.884766,-1.726562,0.20391846,0.00787354,0.53076172,0.82263184,19.4812,-10.9360,5.0232
462,18.5201,2.386719,7.359375,14.015625,5.314453,3.500000,-3.656250,0.23736572,0.08666992,0.50561523,0.82489014,27.6940,-4.8004,2.9612
463,18.5601,0.929688,5.484375,9.531250,5.314453,3.500000,-3.656250,0.28302002,0.23992920,0.43957520,0.81799316,41.7986,8.9934,0.8735
464,18.6001,-1.941406,7.203125,5.816406,3.593750,3.966797,-2.671875,0.29553223,0.37963867,0.38391113,0.78814697,53.5058,22.6045,4.1617
465,18.6401,-4.242188,6.593750,1.718750,2.888672,2.861328,-2.138672,0.29986572,0.48071289,0.33374023,0.75341797,63.9685,32.4980,8.9473
466,18.6801,-5.621094,6.292969,-0.234375,2.080078,1.326172,-1.173828,0.29986572,0.48071289,0.33374023,0.75341797,63.9685,32.4980,8.9473
467,18.7201,-5.964844,6.402344,-0.386719,1.648438,0.443359,-0.775391,0.31121826,0.53479004,0.29498291,0.72808838,71.8690,37.4622,12.1496
468,18.7601,-5.925781,6.132812,-0.234375,1.648438,0.443359,-0.775391,0.32348633,0.56201172,0.26501465,0.71362305,76.9822,40.0606,13.4504
469,18.8001,-5.851562,5.828125,-0.003906,0.476562,0.054688,-0.119141,0.33142090,0.56951904,0.25329590,0.70825195,78.9484,40.6699,13.6602
470,18.8401,-5.851562,5.750000,-0.121094,-0.722656,-0.470703,0.484375,0.33074951,0.55657959,0.26452637,0.71472168,76.9034,39.3098,12.6703
471,18.8801,-5.468750,5.867188,0.148438,-1.441406,-1.224609,1.367188,0.33074951,0.55657959,0.26452637,0.71472168,76.9034,39.3098,12.6703
472,18.9201,-4.968750,5.792969,0.378906,-2.867188,-2.699219,2.837891,0.33099365,0.51629639,0.29632568,0.73217773,71.4154,34.9502,10.0319
473,18.9601,-3.703125,5.484375,0.835938,-2.867188,-2.699219,2.837891,0.33258057,0.42510986,0.35711670,0.76232910,61.6156,25.0721,5.9340
474,19.0001,0.242188,5.789062,6.695312,-5.156250,-3.955078,4.792969,0.31805420,0.26306152,0.45312500,0.79010010,47.2606,8.1149,4.0944
475,19.0401,0.394531,8.203125,8.308594,-3.099609,-3.191406,2.593750,0.30249023,0.13098145,0.50408936,0.79827881,37.0823,-4.7113,4.0187
476,19.0800,1.273438,7.742188,9.570312,-1.714844,-1.945312,0.910156,0.30249023,0.13098145,0.50408936,0.79827881,37.0823,-4.7113,4.0187
477,19.1201,3.421875,5.023438,11.261719,-1.519531,-0.859375,0.789062,0.29644775,0.05834961,0.51367188,0.80303955,32.1475,-11.4019,3.0743
478,19.1601,3.230469,5.828125,10.722656,-1.519531,-0.859375,0.789062,0.28002930,0.01422119,0.52398682,0.80426025,27.7879,-14.9188,3.6790
479,19.2001,2.882812,5.867188,10.375000,-0.833984,-0.117188,0.380859,0.26440430,-0.00500488,0.53161621,0.80462646,24.9247,-16.0115,4.5885
480,19.2401,2.578125,5.140625,9.375000,-0.052734,0.103516,-0.007812,0.26129150,-0.00408936,0.53283691,0.80487061,24.6323,-15.7597,4.7943
481,19.2801,2.578125,6.136719,10.417969,1.642578,0.757812,-0.759766,0.26129150,-0.00408936,0.53283691,0.80487061,24.6323,-15.7597,4.7943
482,19.3201,2.539062,9.046875,11.906250,5.062500,2.330078,-3.544922,0.28302002,0.03607178,0.52215576,0.80371094,29.3665,-12.9606,3.8008
483,19.3601,2.652344,9.160156,11.101562,5.062500,2.330078,-3.544922,0.33923340,0.16241455,0.46386719,0.80212402,42.9760,-2.3897,0.1626
484,19.4001,2.078125,9.121094,10.492188,5.349609,3.406250,-4.886719,0.37847900,0.32519531,0.36791992,0.78466797,57.7627,14.0975,-1.1523
485,19.4401,-0.984375,7.285156,4.785156,5.015625,3.783203,-5.312500,0.39154053,0.48602295,0.25256348,0.73937988,73.7215,32.1655,2.6682
486,19.4801,-3.093750,4.832031,2.101562,2.994141,2.835938,-3.589844,0.39154053,0.48602295,0.25256348,0.73937988,73.7215,32.1655,2.6682
487,19.5201,-6.386719,4.179688,-2.609375,1.859375,1.693359,-1.789062,0.38446045,0.59240723,0.16864014,0.68756104,88.4772,44.1582,11.0295
488,19.5601,-6.691406,4.832031,-2.378906,1.859375,1.693359,-1.789062,0.38012695,0.64886475,0.12341309,0.64746094,100.1177,49.3336,19.3050
489,19.6001,-6.925781,4.601562,-2.648438,1.605469,0.941406,-1.027344,0.38531494,0.68151855,0.08520508,0.61633301,109.7873,51.8771,25.2780
490,19.6401,-7.230469,4.527344,-2.917969,1.085938,0.882812,-0.886719,0.38525391,0.70507812,0.06127930,0.59222412,117.2289,53.1773,30.6710
491,19.6801,-7.464844,5.597656,-2.839844,0.429688,0.792969,-0.621094,0.38525391,0.70507812,0.06127930,0.59222412,117.2289,53.1773,30.6710
492,19.7201,-7.308594,4.792969,-2.609375,-0.462891,1.000000,-0.175781,0.37945557,0.72308350,0.05230713,0.57482910,122.2754,53.5705,35.4306
493,19.7601,-7.421875,5.292969,-3.070312,-0.462891,1.000000,-0.175781,0.37084961,0.73980713,0.05737305,0.55847168,125.8838,52.8755,40.1533
494,19.8001,-8.109375,6.019531,-4.105469,0.740234,0.958984,-0.636719,0.36718750,0.75964355,0.04705811,0.53472900,131.9507,52.3626,45.5465
495,19.8401,-7.992188,5.675781,-4.792969,1.835938,0.935547,-1.019531,0.36920166,0.78125000,0.01397705,0.50317383,141.2098,52.2050,51.6233
496,19.8801,-7.878906,4.910156,-5.101562,1.855469,0.833984,-1.152344,0.36920166,0.78125000,0.01397705,0.50317383,141.2098,52.2050,51.6233
497,19.9201,-7.460938,1.996094,-5.175781,1.005859,1.023438,-0.798828,0.36956787,0.80151367,-0.02990723,0.46911621,151.8542,52.0587,58.2262
498,19.9601,-7.304688,1.000000,-5.292969,1.005859,1.023438,-0.798828,0.36712646,0.81860352,-0.05462646,0.43829346,159.3467,50.5870,63.4819
499,20.0001,-6.960938,-0.453125,-5.292969,0.892578,0.871094,-0.431641,0.37066650,0.83026123,-0.07470703,0.40942383,164.9502,48.6489,66.6284
500,20.0401,-6.121094,-0.644531,-5.867188,0.974609,0.626953,0.550781,0.38836670,0.83099365,-0.08361816,0.38934326,166.8044,46.7224,65.7215
501,20.0801,-5.773438,2.378906,-6.175781,0.318359,0.699219,0.478516,0.38836670,0.83099365,-0.08361816,0.38934326,166.8044,46.7224,65.7215
502,20.1201,-6.308594,1.996094,-7.167969,-0.804688,0.949219,0.494141,0.40600586,0.83105469,-0.07611084,0.37249756,166.2958,44.2361,63.8601
503,20.1601,-6.117188,1.996094,-7.707031,-0.804688,0.949219,0.494141,0.41271973,0.83502197,-0.05261230,0.35998535,164.2719,41.4660,62.9459
504,20.2001,-5.773438,0.695312,-7.664062,-1.058594,0.759766,0.699219,0.41986084,0.83526611,-0.01953125,0.35443115,160.5973,38.8119,61.2964
505,20.2401,-4.738281,1.078125,-8.011719,-3.632812,0.580078,1.875000,0.42755127,0.82031250,0.06768799,0.37377930,148.7803,35.0651,56.5347
506,20.2801,-3.859375,3.414062,-6.632812,-3.744141,-0.283203,2.015625,0.42755127,0.82031250,0.06768799,0.37377930,148.7803,35.0651,56.5347
507,20.3201,-3.511719,4.945312,-4.792969,-1.130859,-1.005859,1.824219,0.43322754,0.78784180,0.14898682,0.41149902,136.0203,32.6119,50.7243
508,20.3601,-3.667969,5.488281,-4.371094,-1.130859,-1.005859,1.824219,0.45587158,0.75091553,0.18475342,0.44067383,128.3019,30.8558,44.1269
509,20.4001,-3.246094,6.742188,-3.414062,-2.027344,-1.394531,1.896484,0.47601318,0.70074463,0.22845459,0.47973633,118.7241,28.2998,36.6066
510,20.4401,-2.441406,8.246094,-1.613281,-3.328125,-1.490234,2.287109,0.48779297,0.63189697,0.28759766,0.52917480,106.6309,24.0099,28.7683
511,20.4801,-2.097656,8.929688,-1.613281,-3.306641,-1.988281,3.015625,0.48779297,0.63189697,0.28759766,0.52917480,106.6309,24.0099,28.7683
512,20.5201,-0.601562,9.699219,-0.617188,-4.226562,-2.359375,3.367188,0.50402832,0.54168701,0.34674072,0.57641602,94.8357,17.0247,20.6997
513,20.5601,0.546875,11.039062,0.800781,-4.226562,-2.359375,3.367188,0.50524902,0.42297363,0.41674805,0.62622070,81.4659,7.1990,13.9229
514,20.6001,0.929688,11.386719,1.949219,-2.531250,-2.574219,1.972656,0.50891113,0.32360840,0.44305420,0.66326904,73.1615,-0.3828,7.8403
515,20.6401,2.347656,10.730469,4.015625,-2.736328,-2.531250,0.390625,0.49786377,0.24420166,0.43554688,0.70910645,66.1518,-4.2772,1.1588
516,20.6801,3.765625,10.042969,6.125000,-2.587891,-1.480469,-0.699219,0.49786377,0.24420166,0.43554688,0.70910645,66.1518,-4.2772,1.1588
517,20.7201,2.460938,6.902344,3.710938,-1.027344,-1.978516,-0.232422,0.46380615,0.19299316,0.41809082,0.75689697,58.9865,-4.8578,-3.9590
518,20.7601,2.460938,6.902344,3.710938,-1.027344,-1.978516,-0.232422,0.46295166,0.14886475,0.39355469,0.78015137,56.6459,-7.0706,-9.2228
519,20.8001,2.808594,7.398438,7.660156,-2.267578,-2.085938,-0.263672,0.43865967,0.08660889,0.37017822,0.81427002,51.0802,-10.1874,-14.8070
520,20.8401,2.500000,7.054688,7.660156,-2.548828,-1.714844,-0.636719,0.40545654,0.03485107,0.34179688,0.84710693,45.4111,-12.3155,-19.9436
521,20.8801,3.382812,5.636719,8.308594,-2.214844,-2.275391,-0.712891,0.40545654,0.03485107,0.34179688,0.84710693,45.4111,-12.3155,-19.9436
522,20.9201,4.300781,4.871094,10.945312,-1.851562,-2.095703,-0.675781,0.37567139,-0.02453613,0.30480957,0.87487793,40.5019,-15.6365,-25.9959
523,20.9601,4.339844,4.601562,12.066406,-1.851562,-2.095703,-0.675781,0.34863281,-0.08056641,0.26806641,0.89447021,36.5548,-19.3195,-31.5909
524,21.0001,4.722656,6.671875,10.984375,-3.736328,-0.308594,0.287109,0.28680420,-0.11364746,0.25225830,0.91717529,28.6470,-20.7031,-33.0683
