sample,time_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_radps,gyro_y_radps,gyro_z_radps,quat_i,quat_j,quat_k,quat_real,roll_deg_zeroed,pitch_deg_zeroed,yaw_deg_zeroed
519,20.8001,7.789062,1.000000,6.390625,0.777344,1.851562,-1.150391,0.36114502,-0.10253906,0.77239990,0.51232910,18.0646,-41.4705,89.8074
520,20.8401,6.636719,1.843750,7.195312,0.152344,0.902344,-0.568359,0.34783936,-0.08221436,0.77172852,0.52600098,19.3707,-38.4768,88.4631
521,20.8801,6.179688,2.417969,7.382812,0.152344,0.902344,-0.568359,0.34783936,-0.08221436,0.77172852,0.52600098,19.3707,-38.4768,88.4631
522,20.9201,6.023438,2.343750,7.808594,0.390625,1.007812,-0.718750,0.33160400,-0.06536865,0.75524902,0.56158447,21.0189,-34.8672,83.9286
523,20.9601,5.605469,2.417969,7.578125,0.003906,0.062500,0.115234,0.32897949,-0.06542969,0.75402832,0.56475830,20.8797,-34.5617,83.6400
524,21.0001,5.871094,2.496094,7.621094,-0.185547,-0.199219,-0.023438,0.32983398,-0.07116699,0.75183105,0.56652832,20.5390,-35.0142,83.3241
525,21.0401,5.640625,2.648438,8.078125,-0.525391,-0.585938,0.041016,0.32983398,-0.07116699,0.75183105,0.56652832,20.5390,-35.0142,83.3241
526,21.0801,6.062500,2.304688,8.082031,-0.550781,-1.123047,0.761719,0.33337402,-0.08978271,0.74682617,0.56835938,19.3381,-36.6638,82.8314
527,21.1201,6.636719,1.421875,7.117188,-1.158203,-2.531250,1.662109,0.34204102,-0.12908936,0.73712158,0.56829834,16.7504,-40.3998,82.3307
528,21.1601,6.910156,1.117188,6.660156,-1.158203,-2.531250,1.662109,0.36340332,-0.19714355,0.73138428,0.54235840,10.9670,-48.0544,85.6942
529,21.2001,7.554688,0.734375,6.125000,-0.830078,-1.734375,1.048828,0.37957764,-0.24969482,0.72436523,0.51849365,5.1996,-53.9343,89.8013
530,21.2401,8.281250,0.234375,5.855469,-0.443359,-0.867188,0.607422,0.37957764,-0.24969482,0.72436523,0.51849365,5.1996,-53.9343,89.8013
531,21.2801,8.203125,-0.031250,5.742188,-0.644531,-1.281250,0.746094,0.38623047,-0.27514648,0.72094727,0.50531006,1.5725,-56.6288,92.7033
532,21.3201,8.285156,-0.492188,5.128906,-0.644531,-1.281250,0.746094,0.39483643,-0.30792236,0.71368408,0.48986816,-3.5795,-60.0146,96.6961
533,21.3601,8.363281,-0.875000,4.207031,-0.451172,-1.007812,0.482422,0.40423584,-0.33654785,0.70477295,0.47601318,-8.6556,-63.0926,100.7533
534,21.4001,8.863281,-1.027344,4.246094,-0.455078,-1.005859,0.431641,0.41278076,-0.36053467,0.69592285,0.46405029,-13.6643,-65.6683,104.9160
535,21.4401,8.480469,-1.183594,3.441406,-0.146484,-0.246094,0.109375,0.41278076,-0.36053467,0.69592285,0.46405029,-13.6643,-65.6683,104.9160
536,21.4801,8.746094,-1.488281,3.289062,0.003906,0.054688,-0.070312,0.41473389,-0.36962891,0.69262695,0.46002197,-15.8617,-66.4699,106.6962
537,21.5201,8.980469,-1.640625,3.210938,-0.259766,-0.544922,0.255859,0.41436768,-0.36877441,0.69232178,0.46160889,-15.4581,-66.3983,106.2209
538,21.5601,9.128906,-1.488281,3.328125,-0.259766,-0.544922,0.255859,0.41827393,-0.38177490,0.68701172,0.45526123,-18.7755,-67.6439,109.0012
539,21.6001,9.164062,-1.410156,3.480469,-0.484375,-1.150391,0.519531,0.42700195,-0.40789795,0.67596436,0.44085693,-26.7957,-70.0569,116.1055
540,21.6401,9.507812,-1.566406,3.289062,-0.375000,-0.830078,0.449219,0.43261719,-0.42797852,0.66772461,0.42877197,-34.4642,-71.5095,123.0968
541,21.6801,9.007812,-1.871094,2.601562,-0.359375,-0.847656,0.453125,0.43261719,-0.42797852,0.66772461,0.42877197,-34.4642,-71.5095,123.0968
542,21.7201,9.203125,-2.214844,1.988281,-0.441406,-0.994141,0.525391,0.43756104,-0.44787598,0.65960693,0.41577148,-43.3535,-72.5339,131.3539
543,21.7601,9.007812,-2.253906,1.871094,-0.441406,-0.994141,0.525391,0.44274902,-0.46960449,0.64984131,0.40136719,-54.1064,-73.1992,141.3796
544,21.8001,8.937500,-2.445312,1.449219,-0.203125,-0.478516,0.236328,0.44598389,-0.48187256,0.64379883,0.39300537,-60.5949,-73.3769,147.4495
545,21.8401,9.050781,-2.597656,1.183594,-0.191406,-0.462891,0.226562,0.44885254,-0.49182129,0.63842773,0.38610840,-66.0140,-73.4163,152.5314
546,21.8801,9.164062,-2.636719,1.144531,-0.082031,-0.210938,0.070312,0.44885254,-0.49182129,0.63842773,0.38610840,-66.0140,-73.4163,152.5314
547,21.9201,9.125000,-2.714844,0.953125,-0.136719,-0.322266,0.103516,0.45068359,-0.49719238,0.63513184,0.38250732,-69.0088,-73.4322,155.3307
548,21.9601,9.203125,-2.753906,0.875000,-0.136719,-0.322266,0.103516,0.45275879,-0.50238037,0.63171387,0.37884521,-72.0092,-73.4348,158.1660
549,22.0001,9.164062,-2.636719,0.992188,-0.183594,-0.472656,0.175781,0.45568848,-0.51055908,0.62646484,0.37304688,-76.6621,-73.3203,162.5393
550,22.0401,9.011719,-2.675781,0.683594,-0.101562,-0.169922,-0.015625,0.45764160,-0.51379395,0.62316895,0.37182617,-78.6627,-73.4314,164.3234
551,22.0801,8.824219,-2.714844,0.609375,-0.001953,-0.072266,-0.162109,0.45764160,-0.51379395,0.62316895,0.37182617,-78.6627,-73.4314,164.3234
552,22.1201,9.203125,-2.789062,0.378906,-0.113281,-0.353516,-0.052734,0.46057129,-0.51293945,0.62072754,0.37347412,-79.1013,-73.9015,164.7333
553,22.1601,9.285156,-2.828125,0.300781,-0.113281,-0.353516,-0.052734,0.46539307,-0.51696777,0.61499023,0.37139893,-82.5606,-74.2178,168.0154
554,22.2001,9.320312,-2.675781,0.492188,-0.068359,-0.330078,0.009766,0.46997070,-0.52185059,0.60974121,0.36737061,-86.5138,-74.2679,171.8804
555,22.2401,9.546875,-2.714844,0.226562,-0.074219,-0.271484,0.013672,0.47326660,-0.52563477,0.60571289,0.36444092,-89.5072,-74.2533,174.7656
556,22.2801,9.433594,-2.636719,0.300781,-0.070312,-0.218750,0.076172,0.47326660,-0.52563477,0.60571289,0.36444092,-89.5072,-74.2533,174.7656
557,22.3201,9.281250,-2.753906,-0.042969,-0.070312,-0.169922,0.011719,0.47509766,-0.52911377,0.60296631,0.36163330,-91.7717,-74.0881,176.9217
558,22.3601,9.242188,-2.753906,-0.121094,-0.070312,-0.169922,0.011719,0.47650146,-0.53155518,0.60064697,0.35998535,-93.3942,-74.0036,178.4560
559,22.4001,9.046875,-2.675781,-0.082031,-0.058594,-0.123047,0.001953,0.47784424,-0.53344727,0.59851074,0.35900879,-94.7575,-73.9783,179.7077
560,22.4401,9.125000,-2.789062,-0.234375,0.023438,0.039062,0.011719,0.47747803,-0.53320312,0.59912109,0.35876465,-94.4936,-73.9321,179.5023
561,22.4801,9.281250,-2.828125,-0.234375,0.048828,0.060547,-0.005859,0.47747803,-0.53320312,0.59912109,0.35876465,-94.4936,-73.9321,179.5023
562,22.5201,9.359375,-2.714844,-0.003906,0.019531,0.037109,-0.017578,0.47711182,-0.53179932,0.60034180,0.35943604,-93.7464,-73.9957,178.8216
563,22.5601,9.203125,-2.714844,-0.082031,0.019531,0.037109,-0.017578,0.47692871,-0.53094482,0.60076904,0.36010742,-93.3108,-74.0668,178.4338
564,22.6001,9.207031,-2.675781,-0.121094,0.003906,0.007812,-0.003906,0.47692871,-0.53088379,0.60070801,0.36041260,-93.2873,-74.0945,178.3707
565,22.6401,9.242188,-2.753906,-0.121094,-0.001953,-0.003906,0.013672,0.47717285,-0.53125000,0.60021973,0.36022949,-93.5468,-74.0930,178.6302
566,22.6801,9.203125,-2.714844,-0.121094,-0.041016,-0.048828,0.003906,0.47717285,-0.53125000,0.60021973,0.36022949,-93.5468,-74.0930,178.6302
567,22.7201,9.242188,-2.753906,-0.160156,0.007812,0.009766,-0.003906,0.47747803,-0.53198242,0.59948730,0.35992432,-93.9882,-74.0736,179.0286
568,22.7601,9.242188,-2.753906,-0.195312,0.007812,0.009766,-0.003906,0.47747803,-0.53192139,0.59954834,0.35998535,-93.9622,-74.0791,178.9923
569,22.8001,9.203125,-2.753906,-0.121094,0.005859,-0.003906,-0.015625,0.47778320,-0.53143311,0.59948730,0.36047363,-93.8870,-74.1619,178.9166
570,22.8401,9.363281,-2.789062,-0.121094,0.097656,0.173828,-0.064453,0.47692871,-0.52758789,0.60217285,0.36260986,-91.8672,-74.3811,177.1357
571,22.8801,9.285156,-2.789062,-0.042969,0.279297,0.675781,-0.169922,0.47692871,-0.52758789,0.60217285,0.36260986,-91.8672,-74.3811,177.1357
572,22.9201,9.167969,-2.484375,0.453125,0.638672,1.933594,-1.007812,0.47222900,-0.51544189,0.61132812,0.37091064,-84.4048,-74.8944,170.1488
573,22.9601,9.363281,-2.179688,1.375000,0.638672,1.933594,-1.007812,0.46142578,-0.47796631,0.63085938,0.40081787,-60.5474,-75.8886,147.2687
574,23.0001,9.472656,-1.601562,2.484375,0.992188,2.953125,-1.621094,0.44281006,-0.41461182,0.65740967,0.44702148,-25.6853,-72.8233,113.9956
575,23.0401,9.203125,-0.761719,3.863281,1.089844,3.798828,-2.113281,0.41210938,-0.32916260,0.68493652,0.50268555,-1.9468,-63.5778,92.1630
576,23.0801,8.398438,-0.222656,4.707031,0.699219,2.390625,-1.212891,0.41210938,-0.32916260,0.68493652,0.50268555,-1.9468,-63.5778,92.1630
577,23.1201,7.898438,0.656250,5.703125,-0.021484,0.904297,-0.380859,0.38641357,-0.26617432,0.70098877,0.53710938,6.4595,-55.7141,85.2820
578,23.1601,7.398438,1.117188,6.660156,-0.021484,0.904297,-0.380859,0.37164307,-0.24615479,0.70599365,0.55029297,7.8322,-52.5436,83.9107
579,23.2001,8.285156,1.078125,7.195312,0.343750,1.648438,-0.617188,0.35339355,-0.21325684,0.71191406,0.56817627,10.2644,-47.9819,81.9475
580,23.2401,6.601562,1.230469,7.199219,0.300781,1.699219,-0.761719,0.33758545,-0.17150879,0.70983887,0.59393311,14.0863,-42.7799,78.3862
581,23.2801,6.484375,1.308594,7.039062,0.339844,2.025391,-0.812500,0.33758545,-0.17150879,0.70983887,0.59393311,14.0863,-42.7799,78.3862
582,23.3201,5.414062,2.113281,7.464844,0.242188,1.603516,-0.671875,0.31164551,-0.12829590,0.71246338,0.61541748,16.0449,-36.6805,76.8357
583,23.3601,5.144531,2.074219,7.769531,0.242188,1.603516,-0.671875,0.28808594,-0.09368896,0.71520996,0.62982178,17.0512,-31.6668,76.2795
584,23.4001,4.992188,2.226562,8.382812,0.376953,1.816406,-0.619141,0.26232910,-0.05352783,0.71820068,0.64227295,18.2059,-26.1085,76.0771
585,23.4401,3.957031,3.070312,8.730469,0.416016,1.976562,-0.787109,0.23498535,-0.01409912,0.70611572,0.66778564,19.5340,-20.1277,73.6903
586,23.4801,2.691406,3.261719,9.070312,0.640625,2.058594,-0.666016,0.23498535,-0.01409912,0.70611572,0.66778564,19.5340,-20.1277,73.6903
587,23.5201,1.121094,3.644531,8.386719,0.306641,1.490234,-0.583984,0.20922852,0.03173828,0.69055176,0.69165039,21.2866,-13.7355,71.3672
588,23.5601,0.625000,3.566406,7.921875,0.306641,1.490234,-0.583984,0.18945312,0.06427002,0.67572021,0.70953369,22.2853,-8.9996,69.5176
589,23.6001,1.160156,3.875000,8.304688,0.394531,1.484375,-0.470703,0.17211914,0.09716797,0.66186523,0.72308350,23.3933,-4.4934,68.1262
590,23.6401,0.507812,4.144531,8.191406,0.355469,1.283203,-0.390625,0.15777588,0.12646484,0.65039062,0.73217773,24.4151,-0.6146,67.2428
591,23.6801,0.546875,4.218750,8.460938,0.095703,0.849609,-0.285156,0.15777588,0.12646484,0.65039062,0.73217773,24.4151,-0.6146,67.2428
592,23.7201,0.125000,4.179688,8.500000,0.029297,0.285156,-0.052734,0.14575195,0.14514160,0.64038086,0.73999023,24.7907,2.1630,66.3875
593,23.7601,-0.332031,4.679688,8.726562,0.029297,0.285156,-0.052734,0.14245605,0.15039062,0.63372803,0.74530029,24.8826,3.0660,65.5973
594,23.8001,-0.449219,4.296875,8.082031,-0.154297,-0.287109,0.072266,0.14447021,0.14361572,0.63061523,0.74890137,24.5245,2.4646,64.9010
595,23.8401,-0.832031,3.722656,7.386719,-0.656250,-2.001953,0.507812,0.16284180,0.09844971,0.63092041,0.75213623,22.7783,-2.6861,63.5632
596,23.8801,-0.105469,3.644531,7.542969,-1.322266,-4.093750,0.607422,0.16284180,0.09844971,0.63092041,0.75213623,22.7783,-2.6861,63.5632
597,23.9201,3.957031,2.726562,8.542969,-1.048828,-3.320312,0.697266,0.20135498,0.00115967,0.62359619,0.75537109,19.4742,-13.7867,60.7385
598,23.9601,4.992188,2.570312,8.613281,-1.048828,-3.320312,0.697266,0.23272705,-0.08453369,0.61376953,0.74969482,16.7352,-23.6745,59.0407
599,24.0001,5.679688,2.074219,8.078125,-1.271484,-3.404297,1.074219,0.25909424,-0.17254639,0.60791016,0.73046875,13.0682,-33.8734,59.4189
600,24.0401,6.445312,1.308594,7.082031,-0.707031,-2.636719,1.083984,0.27966309,-0.23834229,0.60455322,0.70678711,9.7696,-41.8178,61.1566
601,24.0801,6.675781,0.925781,6.929688,-0.357422,-1.626953,0.763672,0.27966309,-0.23834229,0.60455322,0.70678711,9.7696,-41.8178,61.1566
602,24.1201,6.792969,0.964844,6.855469,0.789062,0.375000,-0.023438,0.29418945,-0.28192139,0.60284424,0.68597412,7.0436,-47.2594,63.2921
603,24.1601,6.675781,1.652344,6.972656,0.789062,0.375000,-0.023438,0.30291748,-0.27178955,0.60803223,0.68164062,8.6200,-47.0427,63.4561
604,24.2001,6.101562,1.691406,6.546875,0.685547,0.742188,-0.101562,0.30450439,-0.24743652,0.61633301,0.68280029,10.6282,-44.9044,63.5062
605,24.2401,5.796875,1.578125,6.167969,0.429688,0.394531,0.236328,0.30438232,-0.23431396,0.62561035,0.67901611,11.1917,-43.7761,64.5749
606,24.2801,6.210938,1.191406,6.125000,0.867188,1.261719,-0.150391,0.30438232,-0.23431396,0.62561035,0.67901611,11.1917,-43.7761,64.5749
607,24.3201,6.179688,1.843750,7.460938,0.650391,0.980469,0.478516,0.29998779,-0.20288086,0.63751221,0.67999268,12.8916,-40.6169,65.3124
608,24.3601,5.910156,0.886719,7.425781,0.650391,0.980469,0.478516,0.29168701,-0.17535400,0.65313721,0.67645264,13.5718,-37.6621,67.1690
609,24.4001,6.023438,1.578125,7.273438,0.798828,1.958984,0.304688,0.27526855,-0.13415527,0.67517090,0.67114258,14.4107,-33.0148,69.9287
610,24.4401,4.953125,2.035156,8.957031,0.626953,1.453125,-0.136719,0.26129150,-0.09661865,0.68743896,0.67071533,15.7607,-28.8162,71.2547
611,24.4801,3.613281,2.343750,8.730469,0.683594,1.369141,0.070312,0.26129150,-0.09661865,0.68743896,0.67071533,15.7607,-28.8162,71.2547
612,24.5201,3.839844,2.343750,8.921875,0.431641,2.296875,0.675781,0.24761963,-0.06250000,0.69897461,0.66796875,16.9201,-25.0267,72.7674
613,24.5601,3.726562,2.226562,9.414062,0.431641,2.296875,0.675781,0.21459961,-0.02410889,0.71765137,0.66204834,16.6391,-19.5135,75.7490
614,24.6001,2.578125,3.148438,9.796875,0.755859,3.189453,1.476562,0.16870117,0.02667236,0.74731445,0.64208984,16.4723,-12.3329,80.9699
615,24.6401,2.003906,2.687500,9.378906,0.804688,2.605469,0.675781,0.13342285,0.07940674,0.76757812,0.62188721,18.0546,-5.9241,85.2123
616,24.6801,0.699219,2.726562,9.109375,0.330078,2.105469,0.574219,0.13342285,0.07940674,0.76757812,0.62188721,18.0546,-5.9241,85.2123
617,24.7201,-0.753906,2.609375,9.265625,-0.035156,1.554688,0.306641,0.10003662,0.11938477,0.77740479,0.60943604,19.1400,-0.4680,87.9805
618,24.7601,-1.136719,2.457031,8.996094,-0.035156,1.554688,0.306641,0.07080078,0.14245605,0.78045654,0.60461426,19.2045,3.6174,89.3751
619,24.8001,-1.292969,2.765625,9.191406,-0.357422,1.703125,0.253906,0.03594971,0.15863037,0.78643799,0.59582520,18.3965,7.6506,91.2841
620,24.8401,-2.441406,2.957031,9.343750,-0.605469,2.355469,0.488281,-0.01531982,0.18084717,0.79333496,0.58111572,17.3398,13.5411,94.0448
621,24.8801,-2.902344,2.839844,9.031250,-0.830078,2.570312,0.642578,-0.01531982,0.18084717,0.79333496,0.58111572,17.3398,13.5411,94.0448
622,24.9201,-2.902344,2.839844,9.031250,-0.251953,1.794922,0.339844,-0.07244873,0.20373535,0.80169678,0.55725098,16.4854,19.9736,97.8127
623,24.9601,-4.355469,2.496094,8.953125,-0.251953,1.794922,0.339844,-0.11309814,0.22485352,0.80249023,0.54101562,16.6253,24.9873,100.2944
624,25.0001,-4.890625,2.570312,8.160156,-0.501953,1.087891,0.531250,-0.13684082,0.23168945,0.80792236,0.52429199,16.4792,27.4474,102.6801
625,25.0401,-5.046875,2.343750,8.160156,-0.666016,0.751953,0.644531,-0.15789795,0.23303223,0.81732178,0.50268555,16.1700,29.2337,105.6706
626,25.0801,-5.312500,1.578125,8.613281,-0.308594,0.677734,0.970703,-0.15789795,0.23303223,0.81732178,0.50268555,16.1700,29.2337,105.6706
627,25.1201,-5.160156,1.921875,8.574219,0.351562,1.111328,1.099609,-0.17224121,0.23925781,0.82812500,0.47680664,17.0628,30.5492,109.4698
628,25.1601,-5.542969,2.609375,8.609375,0.351562,1.111328,1.099609,-0.18218994,0.26208496,0.83422852,0.44970703,20.3176,32.2283,113.9482
629,25.2001,-5.582031,2.535156,8.308594,0.527344,1.306641,0.994141,-0.19604492,0.29168701,0.83551025,0.42236328,24.4949,34.4992,118.7991
630,25.2401,-5.695312,3.148438,7.656250,1.195312,1.371094,0.714844,-0.20629883,0.33276367,0.82788086,0.40161133,30.3959,36.8913,123.3777
631,25.2801,-6.234375,3.988281,6.351562,0.640625,0.320312,0.353516,-0.20629883,0.33276367,0.82788086,0.40161133,30.3959,36.8913,123.3777
632,25.3201,-5.964844,4.218750,6.046875,0.556641,-0.232422,0.492188,-0.20648193,0.35504150,0.82293701,0.39251709,33.8271,37.5537,125.6127
633,25.3601,-5.964844,4.488281,6.046875,0.556641,-0.232422,0.492188,-0.19177246,0.36718750,0.82366943,0.38720703,36.0751,36.2136,126.6066
634,25.4001,-6.039062,4.832031,5.894531,-0.003906,-0.355469,0.492188,-0.17871094,0.36682129,0.82977295,0.38085938,36.5661,34.4810,127.1950
635,25.4401,-5.390625,4.718750,6.312500,-0.416016,-0.558594,0.408203,-0.16772461,0.35571289,0.83905029,0.37597656,35.4985,32.6062,127.1952
636,25.4801,-5.160156,4.910156,6.429688,-0.437500,-0.431641,0.111328,-0.16772461,0.35571289,0.83905029,0.37597656,35.4985,32.6062,127.1952
637,25.5201,-5.082031,4.753906,6.546875,-0.474609,-0.675781,-0.035156,-0.16113281,0.34307861,0.84613037,0.37469482,34.0371,31.3099,126.7856
638,25.5601,-5.082031,4.488281,7.000000,-0.474609,-0.675781,-0.035156,-0.15130615,0.32720947,0.85229492,0.37896729,32.1118,29.7346,125.5163
639,25.6001,-4.968750,4.640625,7.082031,-0.488281,-0.566406,-0.226562,-0.14471436,0.31079102,0.85626221,0.38635254,30.0033,28.5787,123.9353
640,25.6401,-4.507812,4.296875,7.542969,-0.501953,-0.884766,-0.732422,-0.13708496,0.28906250,0.85638428,0.40533447,27.0052,27.4089,120.7099
641,25.6801,-3.550781,2.800781,9.347656,-0.660156,-1.490234,-2.013672,-0.12414551,0.25274658,0.84588623,0.45300293,21.8166,25.6182,113.2851
642,25.7201,-3.550781,2.800781,9.347656,-0.033203,-1.318359,-2.642578,-0.12414551,0.25274658,0.84588623,0.45300293,21.8166,25.6182,113.2851
643,25.7601,-5.390625,1.039062,8.953125,-0.033203,-1.318359,-2.642578,-0.11291504,0.22509766,0.81951904,0.51477051,17.4700,24.4012,104.0991
644,25.8001,-4.855469,1.382812,8.921875,0.429688,0.318359,-2.640625,-0.12487793,0.23120117,0.78155518,0.56573486,15.7069,27.1092,96.5777
645,25.8401,-4.777344,1.921875,8.503906,1.339844,-0.583984,-3.353516,-0.12127686,0.23876953,0.72955322,0.62933350,14.2659,28.6631,86.6580
646,25.8801,-4.089844,1.308594,9.191406,1.455078,-1.710938,-3.208984,-0.12127686,0.23876953,0.72955322,0.62933350,14.2659,28.6631,86.6580
647,25.9201,-3.550781,2.035156,9.417969,1.345703,-1.400391,-4.187500,-0.08648682,0.22729492,0.67224121,0.69927979,13.1304,26.1112,75.2928
648,25.9601,-4.281250,1.460938,8.187500,1.074219,-1.160156,-3.089844,-0.05700684,0.21331787,0.59185791,0.77520752,11.4540,24.1113,61.5999
649,26.0001,-3.703125,2.152344,8.156250,1.074219,-1.160156,-3.089844,-0.03552246,0.20605469,0.52111816,0.82745361,10.6882,23.0383,50.9600
650,26.0401,-3.742188,1.039062,9.343750,0.806641,-2.107422,-2.869141,-0.00848389,0.17224121,0.45825195,0.87188721,9.4535,18.9134,41.3393
651,26.0801,-3.246094,1.000000,9.730469,0.888672,-2.066406,-1.867188,-0.00848389,0.17224121,0.45825195,0.87188721,9.4535,18.9134,41.3393
652,26.1201,-1.750000,1.117188,8.542969,3.482422,-3.978516,-2.937500,0.02362061,0.13873291,0.41076660,0.90081787,9.9203,14.3790,34.5372
653,26.1601,-1.023438,0.695312,10.949219,3.482422,-3.978516,-2.937500,0.08874512,0.09619141,0.34814453,0.92822266,13.9836,7.8380,26.2413
654,26.2001,-0.792969,2.496094,9.613281,-0.041016,-1.509766,-0.367188,0.10052490,0.06207275,0.33593750,0.93444824,13.7346,3.9264,24.1662
655,26.2401,0.242188,1.269531,10.035156,-0.117188,-1.609375,-0.500000,0.10943604,0.02697754,0.31848145,0.94122314,13.2918,0.0832,21.5326
656,26.2801,0.890625,1.960938,9.953125,0.380859,-0.738281,-0.210938,0.10943604,0.02697754,0.31848145,0.94122314,13.2918,0.0832,21.5326
657,26.3201,1.007812,1.730469,9.375000,-0.283203,-0.917969,1.060547,0.12170410,0.01123047,0.31060791,0.94262695,14.0653,-1.9450,20.3518
658,26.3601,0.968750,1.460938,9.226562,-0.283203,-0.917969,1.060547,0.12255859,-0.01025391,0.32720947,0.93688965,13.3530,-4.5422,22.0866
659,26.4001,2.617188,2.765625,9.917969,0.302734,-1.033203,-0.250000,0.14276123,-0.02221680,0.31781006,0.93707275,15.1933,-6.4342,20.7004
660,26.4401,2.347656,2.378906,9.570312,0.623047,-0.458984,0.365234,0.16259766,-0.03283691,0.32299805,0.93176270,16.9931,-8.3981,21.0477
661,26.4801,2.691406,3.031250,9.265625,0.720703,-0.759766,0.585938,0.16259766,-0.03283691,0.32299805,0.93176270,16.9931,-8.3981,21.0477
662,26.5201,2.691406,2.957031,9.496094,0.166016,0.123047,0.812500,0.18524170,-0.04278564,0.33166504,0.92401123,19.1023,-10.4851,21.7545
663,26.5601,2.539062,2.917969,9.074219,0.166016,0.123047,0.812500,0.18975830,-0.04376221,0.34899902,0.91668701,19.4015,-11.1290,23.8075
664,26.6001,2.500000,2.917969,8.992188,0.189453,-0.238281,0.492188,0.19458008,-0.04858398,0.35998535,0.91113281,19.6414,-12.0753,25.0402
665,26.6401,2.460938,2.917969,8.921875,0.220703,-0.332031,-0.701172,0.20300293,-0.05065918,0.34429932,0.91522217,20.6889,-12.2886,22.9896
666,26.6801,2.730469,2.152344,9.343750,-0.455078,-0.015625,-1.492188,0.19757080,-0.04736328,0.31091309,0.92846680,20.5427,-10.9863,19.0516
667,26.7201,2.843750,2.226562,9.531250,-0.552734,0.205078,-2.544922,0.19757080,-0.04736328,0.31091309,0.92846680,20.5427,-10.9863,19.0516
668,26.7601,2.347656,2.609375,9.914062,-0.552734,0.205078,-2.544922,0.18542480,-0.03540039,0.25030518,0.94958496,20.0038,-7.9944,12.1617
669,26.8001,1.199219,2.765625,9.726562,-1.507812,0.863281,-3.662109,0.14965820,-0.00506592,0.16705322,0.97448730,16.8945,-2.2008,3.2129
670,26.8401,-0.753906,1.382812,10.457031,0.134766,-0.322266,-2.144531,0.13745117,-0.00238037,0.11755371,0.98352051,15.5498,-0.8938,-2.3877
671,26.8801,-0.179688,2.917969,8.765625,0.947266,0.113281,-1.873047,0.13745117,-0.00238037,0.11755371,0.98352051,15.5498,-0.8938,-2.3877
672,26.9201,-0.296875,2.496094,9.414062,-0.378906,0.142578,-1.148438,0.15594482,0.00299072,0.07800293,0.98468018,17.7074,0.1574,-6.8374
673,26.9601,0.433594,3.222656,8.613281,-0.378906,0.142578,-1.148438,0.14831543,0.00140381,0.04840088,0.98773193,16.7662,0.5358,-10.2198
674,27.0001,0.855469,3.222656,9.031250,-0.904297,-0.824219,-1.767578,0.13562012,-0.01354980,0.00567627,0.99066162,15.1993,-0.4566,-15.2902
675,27.0401,0.011719,2.648438,9.152344,-0.007812,-1.156250,-1.982422,0.13537598,-0.03070068,-0.05200195,0.98895264,15.2168,-1.5574,-22.1015
676,27.0801,0.664062,2.343750,10.417969,-1.625000,-0.089844,-1.894531,0.13537598,-0.03070068,-0.05200195,0.98895264,15.2168,-1.5574,-22.1015
677,27.1201,0.664062,1.578125,10.417969,0.134766,-0.560547,-1.992188,0.10253906,-0.02630615,-0.10089111,0.98925781,11.3967,-0.7354,-27.5533
678,27.1601,0.585938,2.265625,9.914062,0.134766,-0.560547,-1.992188,0.09112549,-0.02789307,-0.14929199,0.98419189,10.0975,-0.5912,-33.1186
679,27.2001,0.546875,1.613281,10.335938,-0.175781,-0.171875,-1.666016,0.08685303,-0.02716064,-0.19183350,0.97717285,9.5734,-0.2021,-38.0370
680,27.2401,0.699219,1.804688,9.152344,-0.136719,0.154297,-0.974609,0.08544922,-0.02032471,-0.21765137,0.97204590,9.2224,0.7546,-40.9884
681,27.2801,0.699219,1.691406,9.796875,0.009766,0.056641,-0.671875,0.08544922,-0.02032471,-0.21765137,0.97204590,9.2224,0.7546,-40.9884
682,27.3201,0.816406,1.269531,9.453125,-0.195312,-0.107422,-0.169922,0.08416748,-0.01770020,-0.23455811,0.96826172,8.9790,1.1560,-42.9500
683,27.3601,0.394531,1.996094,9.917969,-0.062500,0.220703,-0.285156,0.07989502,-0.01879883,-0.24041748,0.96716309,8.5202,0.9644,-43.6476
684,27.4001,-0.066406,1.843750,9.609375,-0.062500,0.220703,-0.285156,0.07958984,-0.01245117,-0.24743652,0.96557617,8.2937,1.7136,-44.4288
685,27.4401,-0.105469,1.804688,9.687500,-0.250000,0.400391,-0.322266,0.07720947,-0.00225830,-0.25421143,0.96405029,7.7158,2.8231,-45.1625
686,27.4801,-0.140625,1.691406,9.917969,-0.072266,0.238281,-0.031250,0.07720947,-0.00225830,-0.25421143,0.96405029,7.7158,2.8231,-45.1625
687,27.5201,-0.332031,1.613281,9.878906,-0.140625,0.478516,0.363281,0.07666016,0.00408936,-0.25573730,0.96368408,7.4650,3.5199,-45.3072
688,27.5601,-0.871094,1.347656,9.875000,-0.140625,0.478516,0.363281,0.07647705,0.01409912,-0.24688721,0.96594238,7.2056,4.5653,-44.2083
689,27.6001,-0.640625,1.269531,9.800781,0.029297,0.585938,0.533203,0.07971191,0.02661133,-0.23114014,0.96929932,7.3315,5.9422,-42.2765
690,27.6401,-0.792969,1.691406,9.914062,0.191406,0.501953,0.740234,0.08666992,0.03924561,-0.21337891,0.97235107,7.9423,7.4074,-40.0887
691,27.6801,-1.484375,0.425781,9.691406,-0.167969,0.568359,1.048828,0.10308838,0.03619385,-0.18096924,0.97741699,10.1433,7.1598,-36.2081
