sample,time_s,sensor,message_type,yaw_deg,pitch_deg,roll_deg,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_time_s,gps_week,ins_status,latitude_deg,longitude_deg,altitude_m,vel_n_mps,vel_e_mps,vel_d_mps,raw_message
84,3.360059475000014,vn200,VNINS,-80.237,-5.36,-1.093,,,,,,,,,,365.726256,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.726256,0000,B080,-080.237,-005.360,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2E"
85,3.400058484999988,vn200,VNINS,-80.238,-5.36,-1.093,,,,,,,,,,365.751257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.751257,0000,0080,-080.238,-005.360,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
86,3.440059624000014,vn200,VNINS,-80.237,-5.36,-1.092,,,,,,,,,,365.776256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.776256,0000,0080,-080.237,-005.360,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
87,3.480063727000015,vn200,VNINS,-80.237,-5.36,-1.093,,,,,,,,,,365.801257,0000,D880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.801257,0000,D880,-080.237,-005.360,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
88,3.520060457999989,vn200,VNINS,-80.238,-5.358,-1.092,,,,,,,,,,365.826257,0000,D880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.826257,0000,D880,-080.238,-005.358,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
89,3.560051874999999,vn200,VNINS,-80.236,-5.356,-1.092,,,,,,,,,,365.851257,0000,2080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.851257,0000,2080,-080.236,-005.356,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
90,3.6000582739999913,vn200,VNINS,-80.236,-5.355,-1.092,,,,,,,,,,365.876257,0000,2080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.876257,0000,2080,-080.236,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
91,3.640051690000007,vn200,VNINS,-80.235,-5.356,-1.093,,,,,,,,,,365.901257,0000,9080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.901257,0000,9080,-080.235,-005.356,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
92,3.680060181999977,vn200,VNINS,-80.234,-5.356,-1.094,,,,,,,,,,365.926256,0000,9080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.926256,0000,9080,-080.234,-005.356,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
93,3.7200524869999754,vn200,VNINS,-80.234,-5.357,-1.094,,,,,,,,,,365.951257,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.951257,0000,7880,-080.234,-005.357,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5C"
94,3.7600576449999608,vn200,VNINS,-80.234,-5.357,-1.095,,,,,,,,,,365.976257,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000365.976257,0000,7880,-080.234,-005.357,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
95,3.800058729,vn200,VNINS,-80.234,-5.357,-1.096,,,,,,,,,,366.001257,0000,D880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.001257,0000,D880,-080.234,-005.357,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*22"
96,3.8400517569999693,vn200,VNINS,-80.233,-5.358,-1.096,,,,,,,,,,366.026256,0000,D880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.026256,0000,D880,-080.233,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2E"
97,3.880059124000013,vn200,VNINS,-80.234,-5.358,-1.095,,,,,,,,,,366.051257,0000,D880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.051257,0000,D880,-080.234,-005.358,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
98,3.920052785999985,vn200,VNINS,-80.234,-5.358,-1.096,,,,,,,,,,366.076257,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.076257,0000,7880,-080.234,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
99,3.9600599309999893,vn200,VNINS,-80.234,-5.358,-1.096,,,,,,,,,,366.101257,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.101257,0000,7880,-080.234,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
100,4.00005807499997,vn200,VNINS,-80.234,-5.359,-1.097,,,,,,,,,,366.12626,0000,E080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.126260,0000,E080,-080.234,-005.359,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*24"
101,4.04005751599999,vn200,VNINS,-80.234,-5.359,-1.098,,,,,,,,,,366.15126,0000,E080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.151260,0000,E080,-080.234,-005.359,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
102,4.080059586000004,vn200,VNINS,-80.234,-5.358,-1.098,,,,,,,,,,366.176257,0000,6080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.176257,0000,6080,-080.234,-005.358,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
103,4.120050840999966,vn200,VNINS,-80.234,-5.359,-1.098,,,,,,,,,,366.201257,0000,6080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.201257,0000,6080,-080.234,-005.359,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
104,4.160059152999963,vn200,VNINS,-80.234,-5.359,-1.098,,,,,,,,,,366.226256,0000,C880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.226256,0000,C880,-080.234,-005.359,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*23"
105,4.200058501000001,vn200,VNINS,-80.234,-5.358,-1.097,,,,,,,,,,366.251257,0000,C880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.251257,0000,C880,-080.234,-005.358,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2C"
106,4.240058922999992,vn200,VNINS,-80.233,-5.357,-1.097,,,,,,,,,,366.276257,0000,1880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.276257,0000,1880,-080.233,-005.357,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
107,4.280059437999967,vn200,VNINS,-80.233,-5.358,-1.098,,,,,,,,,,366.301257,0000,1880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.301257,0000,1880,-080.233,-005.358,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
108,4.320058896999967,vn200,VNINS,-80.233,-5.359,-1.098,,,,,,,,,,366.326256,0000,A080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.326256,0000,A080,-080.233,-005.359,-001.098,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2F"
109,4.360059299999989,vn200,VNINS,-80.232,-5.36,-1.097,,,,,,,,,,366.351257,0000,A080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.351257,0000,A080,-080.232,-005.360,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2A"
110,4.400058999999999,vn200,VNINS,-80.231,-5.358,-1.097,,,,,,,,,,366.376256,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.376256,0000,7880,-080.231,-005.358,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
111,4.440058551999982,vn200,VNINS,-80.233,-5.359,-1.097,,,,,,,,,,366.401257,0000,7880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.401257,0000,7880,-080.233,-005.359,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
112,4.480059734000008,vn200,VNINS,-80.233,-5.359,-1.097,,,,,,,,,,366.426256,0000,9880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.426256,0000,9880,-080.233,-005.359,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
113,4.520059895999964,vn200,VNINS,-80.232,-5.358,-1.096,,,,,,,,,,366.451259,0000,9880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.451259,0000,9880,-080.232,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
114,4.56006228199999,vn200,VNINS,-80.231,-5.358,-1.097,,,,,,,,,,366.476257,0000,9880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.476257,0000,9880,-080.231,-005.358,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
115,4.600057147999962,vn200,VNINS,-80.231,-5.357,-1.097,,,,,,,,,,366.501257,0000,1080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.501257,0000,1080,-080.231,-005.357,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
116,4.640060274000007,vn200,VNINS,-80.231,-5.358,-1.097,,,,,,,,,,366.526257,0000,1080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.526257,0000,1080,-080.231,-005.358,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
117,4.68005971499997,vn200,VNINS,-80.231,-5.358,-1.096,,,,,,,,,,366.551257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.551257,0000,B080,-080.231,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*26"
118,4.720049895999978,vn200,VNINS,-80.23,-5.359,-1.096,,,,,,,,,,366.576257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.576257,0000,B080,-080.230,-005.359,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*23"
119,4.760058780999998,vn200,VNINS,-80.231,-5.36,-1.096,,,,,,,,,,366.601257,0000,2080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.601257,0000,2080,-080.231,-005.360,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
120,4.800057998999989,vn200,VNINS,-80.231,-5.359,-1.096,,,,,,,,,,366.626256,0000,2080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.626256,0000,2080,-080.231,-005.359,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
121,4.840073367000002,vn200,VNINS,-80.231,-5.36,-1.097,,,,,,,,,,366.651257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.651257,0000,B080,-080.231,-005.360,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2F"
122,4.880059089999975,vn200,VNINS,-80.23,-5.36,-1.097,,,,,,,,,,366.676257,0000,B080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.676257,0000,B080,-080.230,-005.360,-001.097,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*2B"
123,4.920062702999985,vn200,VNINS,-80.23,-5.358,-1.096,,,,,,,,,,366.701257,0000,0880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.701257,0000,0880,-080.230,-005.358,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
124,4.9600611679999815,vn200,VNINS,-80.23,-5.359,-1.096,,,,,,,,,,366.726257,0000,0880,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000366.726257,0000,0880,-080.230,-005.359,-001.096,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
