sample,time_s,sensor,message_type,yaw_deg,pitch_deg,roll_deg,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gps_time_s,gps_week,ins_status,latitude_deg,longitude_deg,altitude_m,vel_n_mps,vel_e_mps,vel_d_mps,raw_message
84,3.3600549100000023,vn200,VNINS,-80.195,-5.355,-1.092,,,,,,,,,,179.676256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.676256,0000,0080,-080.195,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
85,3.400055683000005,vn200,VNINS,-80.195,-5.355,-1.092,,,,,,,,,,179.701257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.701257,0000,0080,-080.195,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
86,3.4400551790000122,vn200,VNINS,-80.196,-5.356,-1.093,,,,,,,,,,179.726257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.726257,0000,8080,-080.196,-005.356,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
87,3.4800554150000096,vn200,VNINS,-80.198,-5.355,-1.092,,,,,,,,,,179.751257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.751257,0000,8080,-080.198,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
88,3.5200560400000143,vn200,VNINS,-80.198,-5.355,-1.093,,,,,,,,,,179.776257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.776257,0000,0080,-080.198,-005.355,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
89,3.560055202000001,vn200,VNINS,-80.199,-5.355,-1.092,,,,,,,,,,179.801257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.801257,0000,0080,-080.199,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
90,3.6000528090000046,vn200,VNINS,-80.199,-5.355,-1.092,,,,,,,,,,179.826257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.826257,0000,8080,-080.199,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
91,3.640054915999997,vn200,VNINS,-80.199,-5.356,-1.092,,,,,,,,,,179.851257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.851257,0000,8080,-080.199,-005.356,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
92,3.6800566329999924,vn200,VNINS,-80.198,-5.357,-1.091,,,,,,,,,,179.876257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.876257,0000,8080,-080.198,-005.357,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*50"
93,3.7200514440000063,vn200,VNINS,-80.199,-5.356,-1.091,,,,,,,,,,179.901257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.901257,0000,0080,-080.199,-005.356,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*59"
94,3.7600509579999937,vn200,VNINS,-80.2,-5.356,-1.091,,,,,,,,,,179.926256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.926256,0000,0080,-080.200,-005.356,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5E"
95,3.8000514350000003,vn200,VNINS,-80.2,-5.357,-1.091,,,,,,,,,,179.951257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.951257,0000,8080,-080.200,-005.357,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
96,3.840050671,vn200,VNINS,-80.199,-5.359,-1.09,,,,,,,,,,179.976257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000179.976257,0000,8080,-080.199,-005.359,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
97,3.880051019000007,vn200,VNINS,-80.199,-5.357,-1.09,,,,,,,,,,180.001257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.001257,0000,0080,-080.199,-005.357,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
98,3.9200514290000115,vn200,VNINS,-80.199,-5.357,-1.091,,,,,,,,,,180.026256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.026256,0000,0080,-080.199,-005.357,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
99,3.9600599240000065,vn200,VNINS,-80.199,-5.358,-1.091,,,,,,,,,,180.051257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.051257,0000,8080,-080.199,-005.358,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
100,4.000056735000015,vn200,VNINS,-80.2,-5.357,-1.089,,,,,,,,,,180.076257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.076257,0000,8080,-080.200,-005.357,-001.089,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
101,4.040055991000003,vn200,VNINS,-80.2,-5.357,-1.09,,,,,,,,,,180.101257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.101257,0000,0080,-080.200,-005.357,-001.090,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
102,4.080051931000014,vn200,VNINS,-80.201,-5.358,-1.091,,,,,,,,,,180.126256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.126256,0000,0080,-080.201,-005.358,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
103,4.120051057000012,vn200,VNINS,-80.2,-5.361,-1.091,,,,,,,,,,180.151257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.151257,0000,8080,-080.200,-005.361,-001.091,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5D"
104,4.160054553000009,vn200,VNINS,-80.2,-5.36,-1.092,,,,,,,,,,180.176257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.176257,0000,8080,-080.200,-005.360,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5A"
105,4.200055660000004,vn200,VNINS,-80.2,-5.36,-1.092,,,,,,,,,,180.201257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.201257,0000,0080,-080.200,-005.360,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
106,4.240056026000019,vn200,VNINS,-80.2,-5.359,-1.092,,,,,,,,,,180.226256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.226256,0000,0080,-080.200,-005.359,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
107,4.280056152000014,vn200,VNINS,-80.2,-5.359,-1.092,,,,,,,,,,180.251257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.251257,0000,8080,-080.200,-005.359,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
108,4.320056444000016,vn200,VNINS,-80.2,-5.36,-1.093,,,,,,,,,,180.276257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.276257,0000,8080,-080.200,-005.360,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
109,4.360055125000002,vn200,VNINS,-80.2,-5.36,-1.094,,,,,,,,,,180.301257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.301257,0000,0080,-080.200,-005.360,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*56"
110,4.40005595400001,vn200,VNINS,-80.2,-5.36,-1.094,,,,,,,,,,180.326257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.326257,0000,0080,-080.200,-005.360,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*53"
111,4.440057171999996,vn200,VNINS,-80.201,-5.361,-1.094,,,,,,,,,,180.351257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.351257,0000,8080,-080.201,-005.361,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
112,4.480056557000012,vn200,VNINS,-80.199,-5.359,-1.094,,,,,,,,,,180.376257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.376257,0000,8080,-080.199,-005.359,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
113,4.520056868000012,vn200,VNINS,-80.2,-5.359,-1.094,,,,,,,,,,180.401257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.401257,0000,0080,-080.200,-005.359,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
114,4.560060289999996,vn200,VNINS,-80.2,-5.358,-1.094,,,,,,,,,,180.426257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.426257,0000,0080,-080.200,-005.358,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5F"
115,4.600056897000002,vn200,VNINS,-80.199,-5.358,-1.095,,,,,,,,,,180.451257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.451257,0000,8080,-080.199,-005.358,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*55"
116,4.640056912000006,vn200,VNINS,-80.2,-5.359,-1.095,,,,,,,,,,180.476257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.476257,0000,8080,-080.200,-005.359,-001.095,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*52"
117,4.680056556000011,vn200,VNINS,-80.199,-5.359,-1.094,,,,,,,,,,180.501257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.501257,0000,8080,-080.199,-005.359,-001.094,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*51"
118,4.720056848000013,vn200,VNINS,-80.198,-5.357,-1.092,,,,,,,,,,180.526256,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.526256,0000,0080,-080.198,-005.357,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
119,4.760054974000013,vn200,VNINS,-80.198,-5.356,-1.092,,,,,,,,,,180.551257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.551257,0000,0080,-080.198,-005.356,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
120,4.800054785000015,vn200,VNINS,-80.197,-5.355,-1.092,,,,,,,,,,180.576256,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.576256,0000,8080,-080.197,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*54"
121,4.840055410000019,vn200,VNINS,-80.198,-5.354,-1.092,,,,,,,,,,180.601257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.601257,0000,8080,-080.198,-005.354,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
122,4.880054091999995,vn200,VNINS,-80.197,-5.355,-1.092,,,,,,,,,,180.626257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.626257,0000,0080,-080.197,-005.355,-001.092,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*5B"
123,4.920055616000013,vn200,VNINS,-80.195,-5.355,-1.093,,,,,,,,,,180.651257,0000,0080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.651257,0000,0080,-080.195,-005.355,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*58"
124,4.960060368000001,vn200,VNINS,-80.197,-5.355,-1.093,,,,,,,,,,180.676257,0000,8080,0.0,0.0,0.0,0.0,0.0,0.0,"$VNINS,000180.676257,0000,8080,-080.197,-005.355,-001.093,+00.00000000,+000.00000000,+00000.000,+000.000,+000.000,+000.000,99.99,99.99,9.999*57"
